,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass,BioProduct,Formula_BP,MW_BP,Deg_RedBP,BoilP_degC,SubstratePathway,CO2_BProd_mass,YieldBP_Molar,YieldBP_Mass,Bioconversion,BioproductionCost_massNOCT,BioproductionCost_mass1,CO2_OverallCons_mass,CT_OverallSavings_mass,BioproductionCost_mass2
33,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,35512.90885538317,177564544.27691585,355129088.5538317,355129.0885538317,1840.3268034629527,662517.649246663,596265.8843219967,26.266561632340363,111.77004001615828,67.06202400969497,8878.227213845792,6147.352200888705,320.05144966999967,11400.544081648144,15345.630864404497,3945.0867827563525,0.014889711867283948,338.0049257347254,234.03718716346404,12.184748584525067,434.03260164860603,584.2268614827144,150.19425983410838,2.5531329508741534,Glutarate,C5H6O4,130.09654,3.6,200,Acetaldehyde,0.40789670438848896,0.322280701754386,0.951780455696153,90,682.0280384179775,175.33719034472668,2.5726376960423987,437.3484083272078,244.67963009076976
34,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,16809.858480122057,84049292.40061028,168098584.80122057,168098.58480122057,871.1095238456735,313599.4285844425,282239.48572599824,12.4331460877251,52.905791599338365,31.743474959603017,4202.464620030514,2909.81853796361,151.49475919360182,5396.390743132512,7263.777917187726,1867.387174055214,0.014889711867283948,338.0049257347254,234.03718716346404,12.184748584525071,434.032601648606,584.2268614827144,150.19425983410844,2.553132950874153,Glycolate,C2H3O3,75.04192,2.5,112,Acetaldehyde,-0.17923562093132436,1.18037037037037,2.01075414248384,90,322.83457409723223,82.994985513565,1.590056730247014,270.3096441419924,52.52492995523983
35,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,69554.2567787425,347771283.8937125,695542567.787425,695542.567787425,3604.3953359641932,1297582.3209471095,1167824.0888523986,51.44470648434454,218.90862545538212,131.34517527322927,17388.564194685627,12039.974400046016,626.8408145164248,22328.679796448978,30055.379409248068,7726.69961279909,0.014889711867283951,338.0049257347255,234.03718716346404,12.184748584525071,434.03260164860615,584.2268614827145,150.19425983410838,2.5531329508741534,Heptane,C7H16,100.20034,6.285714285714286,98,Acetaldehyde,1.0371345864003625,0.213645320197044,0.485958647807776,90,1335.794640411025,343.4088716799593,4.800428759076494,816.072889043004,519.721751368021
36,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,70626.67702469205,353133385.12346023,706266770.2469205,706266.7702469204,3659.9695985861104,1317589.0554909997,1185830.1499418998,52.23790516600458,222.28386160660915,133.37031696396548,17656.669256173012,12225.612388363503,636.5057410300293,22672.953883874132,30518.787385566546,7845.833501692414,0.014889711867283951,338.0049257347255,234.0371871634641,12.184748584525073,434.03260164860615,584.2268614827146,150.1942598341085,2.553132950874154,Hexane,C6H14,86.17396,6.333333333333333,69,Acetaldehyde,1.1108040459053872,0.244647887323944,0.478579681182727,90,1356.390550469624,348.7037111863294,4.816765596937524,818.8501514793791,537.540398990245
37,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,44700.43626833029,223502181.34165144,447004362.6833029,447004.3626833029,2316.436857540774,833917.2687146787,750525.5418432108,33.06197104314708,140.68601281850985,84.41160769110591,11175.109067082572,7737.730705018042,402.8518048695953,14349.973307488006,19315.69157697021,4965.718269482204,0.01488971186728395,338.0049257347255,234.037187163464,12.184748584525073,434.03260164860603,584.2268614827145,150.1942598341085,2.5531329508741534,Isobutanol,C5H10O,86.1309,5.6,108,Acetaldehyde,0.5985845373954556,0.386736842105263,0.756155764802228,90,858.475181198676,220.6985897547646,3.153042471098141,536.017220086684,322.45796111199195
38,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,37225.49783540103,186127489.17700517,372254978.35401034,372254.9783540103,1929.0754727447822,694467.1701881216,625020.4531693094,27.53325099810566,117.16008394658708,70.29605036795225,9306.374458850258,6443.804617062289,335.4857411265414,11950.328562551882,16085.664817039089,4135.336254487207,0.014889711867283948,338.0049257347254,234.03718716346413,12.184748584525073,434.0326016486062,584.2268614827146,150.19425983410844,2.553132950874154,Isobutyrate,C4H7O2,87.09568,4.75,155,Acetaldehyde,0.1793466189387581,0.45925,0.907993030017416,90,714.9184363128484,183.79272242165362,2.944922286303563,500.63678867160576,214.2816476412426
39,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,70801.68013400867,354008400.67004335,708016801.3400867,708016.8013400867,3669.0384955913164,1320853.858412874,1188768.4725715865,52.36734344929011,222.83465018354389,133.70079011012632,17700.42003350217,12255.905760094915,638.0829139690759,22729.134318721473,30594.40870756616,7865.274388844686,0.014889711867283953,338.00492573472553,234.0371871634641,12.184748584525071,434.03260164860603,584.2268614827146,150.1942598341086,2.5531329508741534,Isoprene,C5H8,68.11622,5.6,34.07,Acetaldehyde,0.9549079448566861,0.308739495798319,0.477396758233664,90,1359.7514981140514,349.5677506153193,4.987349393371151,847.8493968730957,511.90210124095574
40,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,46647.20950882931,233236047.54414657,466472095.08829314,466472.09508829314,2417.3212708493083,870235.6575057511,783212.0917551761,34.501871095096995,146.81310659950773,88.08786395970463,11661.802377207328,8074.720862972926,420.39662498944944,14974.936873149787,20156.919865169704,5181.982992019917,0.014889711867283946,338.00492573472536,234.03718716346404,12.184748584525067,434.032601648606,584.2268614827144,150.19425983410844,2.553132950874153,Isopropanol,C3H8O,60.09382,6.0,82.5,Acetaldehyde,0.5604686092114406,0.531166666666666,0.724598382826626,90,895.8631051186535,230.31035520088506,3.354547566775433,570.2730863518236,325.59001876682987
41,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,25110.982549272998,125554912.746365,251109825.49273,251109.82549273,1301.2849618966802,468462.5862828049,421616.3276545244,18.572941277918474,79.0319806188406,47.41918837130436,6277.74563731825,4346.758934036234,226.30661994658436,8061.262023121741,10850.811191301069,2789.5491681793283,0.01488971186728395,338.0049257347255,234.0371871634641,12.184748584525071,434.03260164860603,584.2268614827146,150.1942598341086,2.553132950874153,Itaconate,C5H4O4,128.08086,3.2,381,Acetaldehyde,-0.23362853084913368,0.462954545454545,1.34604420624119,90,482.25827516893634,123.97996303019235,2.3411480140182155,397.9951623830966,84.26311278583972
42,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,70504.19408302546,352520970.4151273,705041940.8302546,705041.9408302546,3653.622367458581,1315304.0522850892,1183773.6470565803,52.147312594461184,221.898370140756,133.1390220844536,17626.048520756365,12204.410357741579,635.4018933221473,22633.63375435711,30465.86077182009,7832.227017462981,0.01488971186728395,338.0049257347255,234.03718716346404,12.184748584525073,434.03260164860603,584.2268614827145,150.1942598341085,2.5531329508741534,Limonene,C10H16,136.23244,5.6,176,Acetaldehyde,0.9373221631834513,0.155021097046413,0.479411090546886,90,1354.0382565253371,348.09897855391023,4.979967707236708,846.5945102302403,507.44374629509684
43,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,35793.38296119165,178966914.80595827,357933829.61191654,357933.82961191656,1854.861349666943,667750.0858800994,600975.0772920895,26.474009870852576,112.6527782384022,67.59166694304132,8948.345740297915,6195.902803112122,322.57915430057363,11490.583380317024,15466.82769771061,3976.2443173935862,0.014889711867283951,338.0049257347255,234.03718716346413,12.184748584525071,434.0326016486062,584.2268614827148,150.19425983410855,2.553132950874154,Lysine_L,C6H15N2O2,147.1932,4.833333333333333,,Acetaldehyde,0.32194430900870025,0.282615384615385,0.944322379645426,90,687.4145643426938,176.72196966193718,2.682129777348692,455.9620621492776,231.4525021934162
44,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,17157.560659029714,85787803.29514857,171575606.59029713,171575.60659029713,889.1279194119728,320086.0509883102,288077.4458894792,12.690318507736324,54.00011723198289,32.40007033918973,4289.3901647574285,2970.006447759059,154.6283404743125,5508.011957662255,7414.024952990801,1906.012995328546,0.014889711867283951,338.0049257347255,234.03718716346413,12.184748584525073,434.0326016486062,584.2268614827148,150.19425983410855,2.5531329508741543,Malate_L,C4H4O5,132.06916,2.5,,Acetaldehyde,-0.31867491342870974,0.657096774193548,1.97000571614963,90,329.5122201329245,84.71168868126871,1.7586780396149198,298.9752667345364,30.536953398388107
45,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,15819.378963676736,79096894.81838368,158193789.63676736,158193.78963676735,819.7815402716373,295121.3544977894,265609.2190480105,11.700553571290387,49.78844811054957,29.87306886632974,3954.844740919184,2738.364646080226,142.56830356594028,5078.421707276056,6835.77769056535,1757.3559832892943,0.014889711867283951,338.0049257347255,234.03718716346404,12.184748584525071,434.03260164860615,584.2268614827145,150.19425983410838,2.5531329508741534,Malonate,C3H2O4,102.04378,2.0,199,Acetaldehyde,-0.35869948280986763,0.922380952380952,2.13665104370296,90,303.8123418029044,78.10471036841302,1.6863914324245228,286.6865435121689,17.12579829073553
46,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,68795.83143476848,343979157.17384243,687958314.3476849,687958.3143476848,3565.092712385122,1283433.376458644,1155090.0388127796,50.883749168171256,216.52162777545553,129.9129766652733,17198.957858692123,11908.689527650055,620.0056906522033,22085.206033096463,29727.653076994382,7642.447043897919,0.014889711867283951,338.0049257347255,234.03718716346404,12.184748584525067,434.03260164860603,584.2268614827145,150.1942598341085,2.553132950874153,Nonane,C9H20,128.2531,6.222222222222222,151,Acetaldehyde,0.9784946061089435,0.16875486381323,0.491315997910743,90,1321.2290256441947,339.66431306212957,4.795415467903203,815.2206295435444,506.0083961006503
47,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,69416.14661939241,347080733.09696203,694161466.1939241,694161.4661939241,3597.238281352938,1295005.7812870578,1165505.203158352,51.34255548828297,218.47395033203304,131.08437019921982,17354.036654848103,12016.067268261817,625.5961303117556,22284.34293386737,29995.700053421675,7711.3571195543045,0.014889711867283948,338.0049257347254,234.037187163464,12.184748584525067,434.032601648606,584.2268614827144,150.19425983410844,2.5531329508741525,Octane,C8H18,114.22672,6.25,126,Acetaldehyde,1.02121964062512,0.187783783783784,0.486925509691572,90,1333.1422245965186,342.7269830913023,4.804752368229094,816.8079025989459,516.3343219975727
48,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,71140.39886765093,355701994.3382547,711403988.6765094,711403.9886765094,3686.5913569154995,1327172.8884895798,1194455.5996406218,52.61787140602476,223.90070215263455,134.34042129158072,17785.099716912733,12314.5386183949,641.1355341352823,22837.871619568723,30740.773869442914,7902.902249874191,0.01488971186728395,338.0049257347255,234.03718716346404,12.184748584525071,434.03260164860603,584.2268614827144,150.19425983410838,2.553132950874153,Pentane,C5H12,72.14758,6.4,36.1,Acetaldehyde,1.1554409246116626,0.29010033444816,0.475123742788605,90,1366.2566164196846,351.2400999944082,4.815244466125258,818.5915592412939,547.6650571783907
49,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,56551.846058501724,282759230.2925086,565518460.5850172,565518.4605850172,2930.592886957937,1055013.4393048573,949512.0953743715,41.82767894252893,177.98604227792595,106.79162536675557,14137.961514625431,9789.232325285928,509.6597517889484,18154.576312348447,24436.853591700306,6282.27727935186,0.014889711867283951,338.0049257347255,234.0371871634641,12.184748584525071,434.03260164860615,584.2268614827146,150.1942598341085,2.5531329508741534,Pentanol-PW1,C5H12O,88.14658,6.0,138,Acetaldehyde,0.8466322282522407,0.29869918699187,0.59769034840183,90,1086.0823818533468,279.21232352674923,3.8996622324924504,662.9425795237165,423.13980232963024
50,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,61779.73921561148,308898696.0780574,617797392.1561148,617797.3921561148,3201.509356849174,1152543.3684657025,1037289.0316191323,45.694407471518424,194.43982897700633,116.6638973862038,15444.93480390287,10694.190593735348,556.774866759296,19832.862555654647,26695.900264397515,6863.037708742868,0.01488971186728395,338.0049257347255,234.03718716346404,12.184748584525071,434.03260164860603,584.2268614827145,150.1942598341085,2.5531329508741534,Pentanol-PW2,C5H12O,88.14658,6.0,138,Acetaldehyde,1.1556772653827994,0.273422818791946,0.547112904693701,90,1186.4844561954449,305.0238981663496,4.029384840670703,684.9954229140195,501.48903328142535
51,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,64021.208049087705,320106040.2454385,640212080.490877,640212.080490877,3317.665292995414,1194359.505478349,1074923.5549305142,47.35227446014583,201.49442037172489,120.89665222303492,16005.302012271926,11082.193120444868,576.9755592023045,20552.430877915936,27664.470691919098,7112.039814003161,0.014889711867283948,338.0049257347254,234.03718716346404,12.184748584525071,434.03260164860603,584.2268614827144,150.19425983410838,2.5531329508741534,Phenol,C6H6O,94.11023999999999,4.666666666666667,181.7,Acetaldehyde,0.9787325311494952,0.247130044843049,0.52795774405813,90,1229.5320307519596,316.0906584001403,4.394452012096503,747.0568420564055,482.47518869555415
52,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,74355.42650194527,371777132.50972635,743554265.0194527,743554.2650194527,3853.1984223451477,1387151.4320442532,1248436.288839828,54.99581577126278,234.01938234302574,140.41162940581543,18588.856625486318,12871.066028866415,670.1101883736958,23869.976998988623,32130.03284272643,8260.055843737806,0.014889711867283948,338.0049257347254,234.037187163464,12.184748584525073,434.032601648606,584.2268614827144,150.19425983410844,2.5531329508741534,Propane-PW1,C3H8,44.09482,6.666666666666667,-42,Acetaldehyde,1.401265231608121,0.454136125654451,0.454580037579211,90,1428.0014596767298,367.1135930550134,4.839251630872566,822.6727772483362,605.3286824283937
53,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,93747.50957876207,468737547.89381033,937475095.7876207,937475.0957876206,4858.122305279525,1748924.029900629,1574031.6269105661,69.3388634610738,295.0522284643856,177.03133707863137,23436.877394690517,16227.872565541209,844.8766184098962,30095.327303367332,40509.62657864162,10414.299275274287,0.014889711867283948,338.0049257347254,234.03718716346404,12.184748584525073,434.03260164860603,584.2268614827144,150.19425983410838,2.5531329508741534,Propane-PW2,C3H8,44.09482,6.666666666666667,-42,Acetaldehyde,2.547621297887586,0.360196078431373,0.360548165229659,90,1800.427847939627,462.85774556774584,5.320438127829362,904.4744817309916,895.9533662086355
54,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,31755.702837460543,158778514.1873027,317557028.3746054,317557.0283746054,1645.6233234108759,592424.3964279153,533181.9567851238,23.48760359662865,99.94495779937145,59.96697467962287,7938.925709365136,5496.97267896543,286.19054467790687,10194.385695535888,13722.088933008474,3527.703237472586,0.01488971186728395,338.0049257347255,234.03718716346404,12.184748584525073,434.03260164860603,584.2268614827146,150.1942598341086,2.553132950874153,Shikimate,C7H9O5,173.14046000000002,3.857142857142857,400.5,Acetaldehyde,0.09792022093396585,0.270810810810811,1.06439126057068,90,609.870619244821,156.78681055433717,2.5672786537159387,436.4373711317096,173.4332481131114
55,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,76139.79786122187,380698989.30610937,761397978.6122187,761397.9786122188,3945.6669512730614,1420440.1024583022,1278396.0922124719,56.31559783908168,239.63534748522787,143.7812084911367,19034.949465305468,13179.944111687533,686.1914010564336,24442.805443493242,32901.08497804944,8458.279534556197,0.01488971186728395,338.0049257347255,234.0371871634641,12.184748584525071,434.03260164860615,584.2268614827146,150.1942598341085,2.5531329508741534,Styrene,C8H8,104.14832,5.0,145,Acetaldehyde,1.1204135495890628,0.187768313458262,0.443926744264279,90,1462.2704434688642,375.92353486916414,5.269862383350347,895.876605169559,566.3938382993052
56,Acetaldehyde,C2H4O,2,4,1,44.05176,10,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.23,0.025,55,170,60,1500,20,0.95,1,20782.06130039716,103910306.5019858,207820613.0039716,207820.6130039716,1076.9544279821396,387703.5940735702,348933.2346662132,15.371123109539706,65.40753483818166,39.244520902908995,5195.515325099291,3597.4144160999913,187.29327055152453,6671.56855349453,8980.223011750806,2308.6544582562765,0.014889711867283951,338.0049257347255,234.03718716346404,12.184748584525071,434.03260164860603,584.2268614827145,150.1942598341085,2.553132950874153,Succinate,C4H4O4,116.07016,3.0,235,Acetaldehyde,-0.28814475110373117,0.617272727272727,1.62642637248051,90,399.12102274448023,102.60686481139005,2.0323456801219084,345.49876562072444,53.62225712375579
57,AceticAcid,CH3COOH,2,4,2,60.05076,8,Ideal-Best,2,500,90.0,30,FormicAcid/CO,10.0,0.275,0.025,55,170,60,1500,20,0.95,1,42699.43814552329,213497190.72761643,426994381.45523286,426994.38145523285,2212.742437743265,995734.0969844691,896160.6872860222,53.81513035364797,160.68161123038382,96.40896673823029,10674.859536380822,8837.48861767111,384.8182961925314,16389.52434549915,19897.166450244462,3507.6421047453114,0.01191176949382716,198.36167758454948,164.21940371778814,7.150745406797026,304.55234871298893,369.7318267091346,65.17947799614569,1.791484404194052,1-3-Butanediol-PW1,C4H10O2,90.1192,5.5,207,Acetate,1.2556478319385906,0.304358974358975,0.464553366975266,90,884.3185088997539,155.8952046553471,3.0291951342049774,514.9631728148462,369.35533608490766
